"report_name","anon_report_name","report_start","report_end","landarea_cultivated","landarea_grass","landarea_noncropping","emissions_category","section","ecid","input_quantity","input_units","input_description","total_emissions_tCO2e","total_sequestration_tCO2e","scope_1_tCO2e","scope_1_CO2_tCO2e","scope_1_biogenic_CO2_tCO2e","scope_1_mechanical_CO2_tCO2e","scope_1_CH4_tCO2e","scope_1_mechanical_CH4_tCO2e","scope_1_otherbiogenic_CH4_tCO2e","scope_1_enteric_CH4_tCO2e","scope_1_manure_CH4_tCO2e","scope_1_N2O_tCO2e","scope_1_direct_N2O_tCO2e","scope_1_indirect_volatilisation_N2O_tCO2e","scope_1_mechanical_N2O_tCO2e","scope_1_otherGHG_tCO2e","scope_2_tCO2e","scope_2_CO2_tCO2e","scope_2_CH4_tCO2e","scope_2_N2O_tCO2e","scope_2_otherGHG_tCO2e","scope_3_tCO2e","scope_3_CO2_tCO2e","scope_3_CH4_tCO2e","scope_3_N2O_tCO2e","scope_3_otherGHG_tCO2e","scope_4_tCO2e","kg_manure","emission_name","harvested_area","dry_matter_intake","livestock_bought","livestock_sold","slurry_%","farm_yard_manure_%","in_field_manure_%","spread_%","spreading_grassland_%","spreading_arable_%","animal_weight_kg","ko_%","wool_produced_kg","dairy_yield","milk_fat_%","milk_protein_%","eggs_produced"
"FNZ year 5","farm_11_2025","01/01/2022","31/12/2025",280,178,34,"Operations & Contracting - My operations - Baling - Baling by the bale - Round bales","fuels","fuel_000159",468,"Bales","0",0.8374,0,0.6823,0.6745,0,0,0.0008,0,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0.1551,0,0,0,0.1551,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_11_2025","01/01/2022","31/12/2025",280,178,34,"Livestock - Sheep - Ewes","livestock","live_00015",180,"Average head of livestock",NA,43.258,0,43.258,0,0,0,37.3648,0,0,35.784,1.5808,5.8932,3.0336,1.8533,0,0,0,0,0,0,0,0,0,0,0,0,0,37711.8,NA,0,40,40,0,0,0,0,0,0,70,"0",0,0,NA,NA,NA,NA
"FNZ year 5","farm_11_2025","01/01/2022","31/12/2025",280,178,34,"Livestock - Sheep - Lambs","livestock","live_00017",180,"Average head of livestock",NA,17.6017,0,17.6017,0,0,0,15.6984,0,0,15.4728,0.2256,1.9032,0.7387,0.7239,0,0,0,0,0,0,0,0,0,0,0,0,0,13468.5,NA,0,0,0,0,0,0,0,0,0,0,"0",0,NA,NA,NA,NA,NA
"FNZ year 5","farm_11_2025","01/01/2022","31/12/2025",280,178,34,"Livestock - Beef cattle - Beef cattle (1+ years)","livestock","live_00005",50,"Average head of livestock",NA,136.6541,0,136.6541,0,0,0,114.5103,0,0,106.75,7.7603,22.1438,12.64,7.4002,0,0,0,0,0,0,0,0,0,0,0,0,0,62415,NA,0,0,0,0,0,0,0,0,0,600,"0",0,NA,NA,NA,NA,NA
"FNZ year 5","farm_11_2025","01/01/2022","31/12/2025",280,178,34,"Livestock - Beef cattle - Beef finishing heifers (18+ months)","livestock","live_00006",50,"Average head of livestock",NA,79.7748,0,79.7748,0,0,0,73.387,0,0,68.838,4.549,6.3878,3.3515,3.003,0,0,0,0,0,0,0,0,0,0,0,0,0,36408.75,NA,0,0,0,0,0,0,0,0,0,350,"0",0,NA,NA,NA,NA,NA
"FNZ year 5","farm_11_2025","01/01/2022","31/12/2025",280,178,34,"Livestock - Beef cattle - Beef finishing steers","livestock","live_00010",50,"Average head of livestock",NA,81.0768,0,81.0768,0,0,0,74.689,0,0,70.14,4.549,6.3878,3.3515,3.003,0,0,0,0,0,0,0,0,0,0,0,0,0,36408.75,NA,0,0,0,0,0,0,0,0,0,350,"0",0,NA,NA,NA,NA,NA
"FNZ year 5","farm_11_2025","01/01/2022","31/12/2025",280,178,34,"Livestock - Dairy cattle - Calves (under 1 year)","livestock","live_00004",50,"Average head of livestock",NA,66.5073,0,66.5073,0,0,0,63.4635,0,0,61.124,2.3395,3.0439,1.7236,1.3031,0,0,0,0,0,0,0,0,0,0,0,0,0,18724.5,NA,0,0,0,0,0,0,0,0,0,180,"0",0,NA,NA,NA,NA,NA
"FNZ year 5","farm_11_2025","01/01/2022","31/12/2025",280,178,34,"Livestock - Beef cattle - Beef finishing heifers (18+ months)","livestock","live_00006",25,"Average head of livestock",NA,42.231,0,42.231,0,0,0,37.6683,0,0,34.419,3.2493,4.5627,2.3939,2.145,0,0,0,0,0,0,0,0,0,0,0,0,0,26006.25,NA,0,0,0,0,0,0,0,0,0,500,"0",0,NA,NA,NA,NA,NA
"FNZ year 5","farm_11_2025","01/01/2022","31/12/2025",280,178,34,"Livestock - Beef cattle - Beef finishing steers","livestock","live_00010",25,"Average head of livestock",NA,42.882,0,42.882,0,0,0,38.3193,0,0,35.07,3.2493,4.5627,2.3939,2.145,0,0,0,0,0,0,0,0,0,0,0,0,0,26006.25,NA,0,0,0,0,0,0,0,0,0,500,"0",0,NA,NA,NA,NA,NA
"FNZ year 5","farm_11_2025","01/01/2022","31/12/2025",280,178,34,"Plastics - Average","waste","wast_00014",0.5,"Tonnes",NA,0.0045,-2.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0045,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_11_2025","01/01/2022","31/12/2025",280,178,34,"Higher tier stewardship & land management change - Modelled - Rough permanent grassland + HC13 (restoration of wood pasture and parkland)","sequestration","sequ_00032",7,"Hectares (ha)",NA,0,-3.3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_11_2025","01/01/2022","31/12/2025",280,178,34,"Woodland, agroforestry & silvopasture - Modelled - Average woodland options - Broadleaf woodland, no management","sequestration","sequ_00005",7,"Hectares (ha)",NA,0,-28.4593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_11_2025","01/01/2022","31/12/2025",280,178,34,"Hedgerows - Modelled - Managed hedgerow (generic)","sequestration","sequ_00007",4500,"Length in metres",NA,0,-4.9531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_11_2025","01/01/2022","31/12/2025",280,178,34,"Liquid fuels - Diesel - Road diesel (forecourt diesel)","fuels","fuel_00017",717,"Litres","0",2.3545,0,1.8017,1.7779,0,0,0.0002,0,0,0,0,0.0236,0,0,0,0,0,0,0,0,0,0.4381,0,0,0,0.4381,0.1147,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_11_2025","01/01/2022","31/12/2025",280,178,34,"Fertilisers - Custom blend solid fertiliser","inputs","inpu_00022",10.2,"Tonnes",NA,14.2934,0,6.7451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5483,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_11_2025","01/01/2022","31/12/2025",280,178,34,"Fertilisers - Custom blend solid fertiliser","inputs","inpu_00022",10,"Tonnes",NA,13.9381,0,6.6128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3253,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_11_2025","01/01/2022","31/12/2025",280,178,34,"Fertilisers - Custom blend solid fertiliser","inputs","inpu_00022",3.6,"Tonnes",NA,5.6687,0,2.7377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.931,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_11_2025","01/01/2022","31/12/2025",280,178,34,"Fertilisers - Custom blend solid fertiliser","inputs","inpu_00022",1.2,"Tonnes",NA,2.9705,0,1.5635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.407,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_12_2025","01/01/2022","31/12/2025",28,83,5,"Cars - Average data - Medium car (diesel)","fuels","fuel_00032",500,"Miles travelled","0",0.1673,0,0.1345,0.1332,0,0,0,0,0,0,0,0.0014,0,0,0,0,0,0,0,0,0,0.0328,0,0,0,0.0328,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_12_2025","01/01/2022","31/12/2025",28,83,5,"Water & Sewage - Mains sewage treatment","materials","mate_00137",5,"Metres cubed (m3)",NA,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.001,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_12_2025","01/01/2022","31/12/2025",28,83,5,"Operations & Contracting - Contracted operations (C.O) - Contracted baling (C.O) - Baling by the bale - Round bales (C.O)","fuels","fuel_00078",90,"Bales","0",0.161,0,0.1312,0.1297,0,0,0.0002,0,0,0,0,0.0013,0,0,0,0,0,0,0,0,0,0.0298,0,0,0,0.0298,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_12_2025","01/01/2022","31/12/2025",28,83,5,"Electricity - Average tariff","fuels","fuel_00012",150,"Kilowatt hours (kWh)","0",0.0648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311,0.0307,0.0001,0.0002,0,0.0165,0.0027,0,0,0.0138,0.0173,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_12_2025","01/01/2022","31/12/2025",28,83,5,"Countryside Stewardship - Modelled - GS2 - Permanent grassland with very low inputs [HK3, OHK3, HK4, OHK4] - GS2 - semi improved grassland - lowland cattle baseline","sequestration","sequ_00106",5,"Hectares (ha)","0",0,-1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_12_2025","01/01/2022","31/12/2025",28,83,5,"Woodland, agroforestry & silvopasture - Modelled - Species and age specific woodlands - Deciduous woodland by age","sequestration","sequ_wood_10",6,"Hectares (ha)",NA,0,-25.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_12_2025","01/01/2022","31/12/2025",28,83,5,"Perennial crops - Modelled - Top Fruit (average)","sequestration","sequ_00009",0.25,"Hectares (ha)",NA,0,-0.825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_12_2025","01/01/2022","31/12/2025",28,83,5,"Hedgerows - Modelled - Hedgerows (large growth with trees)","sequestration","sequ_00008",9096,"Length in metres",NA,0,-102.239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_12_2025","01/01/2022","31/12/2025",28,83,5,"Organic fertility sources - Pig Slurry - Old organic fertility options - Green Waste Compost - Spring Application","crops","crop_00018",13,"Tonnes (fresh weight)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_12_2025","01/01/2022","31/12/2025",28,83,5,"Liquid fuels - Petrol - Petrol (forecourt petrol)","fuels","fuel_00018",150,"Litres","0",0.4198,0,0.3146,0.3125,0,0,0.0012,0,0,0,0,0.0009,0,0,0,0,0,0,0,0,0,0.0871,0,0,0,0.0871,0.018,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_12_2025","01/01/2022","31/12/2025",28,83,5,"Operations & Contracting - Contracted operations (C.O) - Harvesting (C.O) - Mower (C.O)","fuels","fuel_00092",7.43,"Hectares (ha)","0",0.1759,0,0.1433,0.1417,0,0,0.0002,0,0,0,0,0.0015,0,0,0,0,0,0,0,0,0,0.0326,0,0,0,0.0326,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_12_2025","01/01/2022","31/12/2025",28,83,5,"Operations & Contracting - Contracted operations (C.O) - Harvesting (C.O) - Hay tedder (C.O)","fuels","fuel_00091",22.29,"Hectares (ha)","0",0.1508,0,0.1228,0.1214,0,0,0.0001,0,0,0,0,0.0013,0,0,0,0,0,0,0,0,0,0.0279,0,0,0,0.0279,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_12_2025","01/01/2022","31/12/2025",28,83,5,"Liquid fuels - Diesel - Red diesel (gas oil)","fuels","fuel_00016",220,"Litres","0",0.7441,0,0.6062,0.5993,0,0,0.0007,0,0,0,0,0.0062,0,0,0,0,0,0,0,0,0,0.1379,0,0,0,0.1379,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_12_2025","01/01/2022","31/12/2025",28,83,5,"Agricultural consumables - Jute/Sisal (by weight)","materials","mate_00226",480,"Kilograms",NA,0.4631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4631,0,0,0,0.4631,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_12_2025","01/01/2022","31/12/2025",28,83,5,"Metal - Steel - Steel rebar by weight","materials","mate_00035",0.32,"Tonnes",NA,0.6368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6368,0,0,0,0.6368,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_12_2025","01/01/2022","31/12/2025",28,83,5,"Metal - Steel - Stainless","materials","mate_00038",0.98,"Tonnes",NA,6.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.027,6.027,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_12_2025","01/01/2022","31/12/2025",28,83,5,"Water systems - Pipes - HDPE/MDPE 25mm diameter","materials","mate_00088",500,"Metres",NA,0.3102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3102,0,0,0,0.3102,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_12_2025","01/01/2022","31/12/2025",28,83,5,"Wood - General Timber","materials","mate_00042",0.5,"Tonnes",NA,0.2464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2464,0,0,0,0.2464,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_12_2025","01/01/2022","31/12/2025",28,83,5,"Livestock - Beef cattle - Beef cattle (1+ years)","livestock","live_00005",3,"Average head of livestock",NA,7.1585,0,7.1585,0,0,0,6.4397,0,0,6.405,0.0347,0.7188,0.4022,0.1971,0,0,0,0,0,0,0,0,0,0,0,0,0,2184.525,NA,0,0,0,0,0,0,0,0,0,350,"0",0,NA,NA,NA,NA,NA
"FNZ year 5","farm_12_2025","01/01/2022","31/12/2025",28,83,5,"Livestock - Beef cattle - Beef replacement heifers","livestock","live_00009",7,"Average head of livestock",NA,12.0196,0,12.0196,0,0,0,9.6235,0,0,9.508,0.1156,2.3961,1.3406,0.6569,0,0,0,0,0,0,0,0,0,0,0,0,0,7281.75,NA,0,0,0,0,0,0,0,0,0,500,"0",0,NA,NA,NA,NA,NA
"FNZ year 5","farm_12_2025","01/01/2022","31/12/2025",28,83,5,"Livestock - Beef cattle - Beef replacement heifers","livestock","live_00009",5,"Average head of livestock",NA,8.0831,0,8.0831,0,0,0,6.8508,0,0,6.7914,0.0594,1.2323,0.6895,0.3378,0,0,0,0,0,0,0,0,0,0,0,0,0,3744.9,NA,0,0,0,0,0,0,0,0,0,360,"0",0,NA,NA,NA,NA,NA
"FNZ year 5","farm_12_2025","01/01/2022","31/12/2025",28,83,5,"Livestock - Poultry - Chickens - Layers","livestock","live_00021",5,"Average head of livestock",NA,0.017,0,0.017,0,0,0,0.0016,0,0,0,0.0016,0.0153,0.006,0.0058,0,0,0,0,0,0,0,0,0,0,0,0,0,47.085,NA,NA,0,0,0,0,0,0,0,0,3,"0",0,NA,NA,NA,NA,0
"FNZ year 5","farm_12_2025","01/01/2022","31/12/2025",28,83,5,"Renewable energy - Solar PV - Solar panels","materials","mate_00155",45,"Metres squared (m2)",NA,9.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.36,9.36,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_12_2025","01/01/2022","31/12/2025",28,83,5,"Countryside Stewardship - Modelled - GS4 - Legume and herb-rich swards [HK21] - GS4 - temporary grassland silage baseline","sequestration","sequ_00109",25,"Hectares (ha)","0",0,-78.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_12_2025","01/01/2022","31/12/2025",28,83,5,"Higher tier stewardship & land management change - Modelled - Rough permanent grassland with summer grazing","sequestration","sequ_00033",3,"Hectares (ha)",NA,0,-0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_12_2025","01/01/2022","31/12/2025",28,83,5,"Woodland, agroforestry & silvopasture - Modelled - Field border tree or woodland strips - Broadleaf wood strip","sequestration","sequ_00281",100,"Length in metres",NA,0,-0.122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_12_2025","01/01/2022","31/12/2025",28,83,5,"Woodland, agroforestry & silvopasture - Modelled - Individual field trees","sequestration","sequ_00006",50,"Number of trees",NA,0,-0.0264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_12_2025","01/01/2022","31/12/2025",28,83,5,"Woodland, agroforestry & silvopasture - Modelled - Individual field trees","sequestration","sequ_00006",20,"Number of trees",NA,0,-0.0159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_13_2024","01/01/2022","31/12/2025",17,281,20,"Woodland, agroforestry & silvopasture - Modelled - Species and age specific woodlands - Ash, willow, birch or other native species woodland","sequestration","sequ_wood_02",19,"Hectares (ha)",NA,0,-9.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_13_2024","01/01/2022","31/12/2025",17,281,20,"Woodland, agroforestry & silvopasture - Modelled - Species and age specific woodlands - Coniferous woodland by age","sequestration","sequ_wood_11",1.2,"Hectares (ha)",NA,0,-15.204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_13_2024","01/01/2022","31/12/2025",17,281,20,"Hedgerows - Modelled - Managed hedgerow (generic)","sequestration","sequ_00007",15400,"Length in metres",NA,0,-16.9554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_13_2024","01/01/2022","31/12/2025",17,281,20,"Permanent Peat Wetland - Modelled","sequestration","sequ_00017",2,"Hectares (ha)",NA,0,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_13_2024","01/01/2022","31/12/2025",17,281,20,"Hedgerows - Modelled - Hedgerows (large growth with trees)","sequestration","sequ_00008",30.6,"Length in metres",NA,0,-0.2064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_13_2024","01/01/2022","31/12/2025",17,281,20,"Liquid fuels - Diesel - Red diesel (gas oil)","fuels","fuel_00016",20000,"Litres","0",67.642,0,55.108,54.482,0,0,0.064,0,0,0,0,0.562,0,0,0,0,0,0,0,0,0,12.534,0,0,0,12.534,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_13_2024","01/01/2022","31/12/2025",17,281,20,"Liquid fuels - Petrol - Petrol (forecourt petrol)","fuels","fuel_00018",1500,"Litres","0",4.1976,0,3.1463,3.1253,0,0,0.0122,0,0,0,0,0.0089,0,0,0,0,0,0,0,0,0,0.8714,0,0,0,0.8714,0.18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_13_2024","01/01/2022","31/12/2025",17,281,20,"Electricity - Average tariff","fuels","fuel_00012",10000,"Kilowatt hours (kWh)","0",4.319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.071,2.05,0.009,0.012,0,1.097,0.177,0.001,0.001,0.918,1.151,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_13_2024","01/01/2022","31/12/2025",17,281,20,"Liquid fuels - AdBlue","fuels","fuel_00022",300,"Litres","0",0.1125,0,0.1005,0,0,0,0,0,0,0,0,0,0,0,0,0.1005,0,0,0,0,0,0.012,0,0,0,0.012,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_13_2024","01/01/2022","31/12/2025",17,281,20,"Liquid fuels - Lubricant oil","fuels","fuel_00021",420,"Litres","0",1.5816,0,1.1547,1.1511,0,0,0.0013,0,0,0,0,0.0024,0,0,0,0,0,0,0,0,0,0.4268,0,0,0,0.4268,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_13_2024","01/01/2022","31/12/2025",17,281,20,"Operations & Contracting - Contracted operations (C.O) - Soil preparation (C.O) - Mouldboard plough (C.O)","fuels","fuel_00048",34.4,"Hectares (ha)","0",3.4439,0,2.8058,2.7739,0,0,0.0033,0,0,0,0,0.0286,0,0,0,0,0,0,0,0,0,0.6381,0,0,0,0.6381,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_13_2024","01/01/2022","31/12/2025",17,281,20,"Operations & Contracting - Contracted operations (C.O) - Harvesting (C.O) - Hay tedder (C.O)","fuels","fuel_00091",174,"Hectares (ha)","0",1.177,0,0.9589,0.948,0,0,0.0011,0,0,0,0,0.0098,0,0,0,0,0,0,0,0,0,0.2181,0,0,0,0.2181,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_13_2024","01/01/2022","31/12/2025",17,281,20,"Operations & Contracting - Contracted operations (C.O) - Harvesting (C.O) - Forage harvester (C.O)","fuels","fuel_00090",89.4,"Hectares (ha)","0",9.6758,0,7.8829,7.7934,0,0,0.0092,0,0,0,0,0.0804,0,0,0,0,0,0,0,0,0,1.7929,0,0,0,1.7929,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_13_2024","01/01/2022","31/12/2025",17,281,20,"Operations & Contracting - Contracted operations (C.O) - Harvesting (C.O) - Silage trailer / carting (C.O)","fuels","fuel_00096",44.5,"Hectares (ha)","0",1.2041,0,0.981,0.9698,0,0,0.0011,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.2231,0,0,0,0.2231,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_13_2024","01/01/2022","31/12/2025",17,281,20,"Operations & Contracting - Contracted operations (C.O) - Drilling (C.O) - Conventional drilling (C.O)","fuels","fuel_00063",38.4,"Hectares (ha)","0",0.5195,0,0.4232,0.4184,0,0,0.0005,0,0,0,0,0.0043,0,0,0,0,0,0,0,0,0,0.0963,0,0,0,0.0963,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNZ year 5","farm_13_2024","01/01/2022","31/12/2025",17,281,20,"Operations & Contracting - Contracted operations (C.O) - Contracted baling (C.O) - Baling by the bale - Round bales (C.O)","fuels","fuel_00078",597,"Bales","0",1.0682,0,0.8703,0.8604,0,0,0.001,0,0,0,0,0.0089,0,0,0,0,0,0,0,0,0,0.1979,0,0,0,0.1979,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
